日期,负荷值,湿度,温度,风速,压强,降水量,能见度,水气压(e),体感温度（AT）
2018-10-13 22:00,239.704,66,14,0.9,1020.7,0,4.896,10.53,13.8
2018-10-13 23:00,239.753,67,13.8,1.1,1020.8,0,5.262,10.55,13.46
2018-10-14 0:00,248.226,72,13,1,1020.7,0,4.953,10.76,12.71
2018-10-14 1:00,249.374,75,12.1,0.5,1020.4,0,5.05,10.57,12.04
2018-10-14 2:00,230.518,75,12.1,0.6,1020.3,0,4.714,10.57,11.97
2018-10-14 3:00,222.462,81,11.4,0.3,1020,0,3.856,10.9,11.48
2018-10-14 4:00,203.95,85,11,0,1019.7,0,3.014,11.14,11.3
2018-10-14 5:00,212.099,85,10.7,0.7,1019.9,0,3.681,10.92,10.48
2018-10-14 6:00,230.467,84,10.8,0.6,1020.1,0,3.345,10.86,10.64
2018-10-14 7:00,239.306,83,11.8,1.3,1020.3,0,3.985,11.47,11.37
2018-10-14 8:00,230.335,73,14.2,1.2,1021,0,4.391,11.8,14.07
2018-10-14 9:00,208.274,61,16.8,1.5,1021.2,0,6.926,11.64,16.63
2018-10-14 10:00,194.026,53,18.6,2,1020.9,0,9.175,11.33,18.17
2018-10-14 11:00,193.056,51,18.8,2.1,1020.6,0,14.635,11.04,18.26
2018-10-14 12:00,167.879,51,19,2.3,1020.1,0,10.766,11.18,18.37
2018-10-14 13:00,168.013,47,20.4,2.4,1019.4,0,11.187,11.24,19.82
2018-10-14 14:00,198.274,41,20.9,2.5,1019.1,0,14.891,10.11,20.06
2018-10-14 15:00,211.451,44,20.3,2.3,1019.2,0,15.376,10.45,19.62
2018-10-14 16:00,229.935,46,20.4,1.5,1019.1,0,12.281,11,20.35
2018-10-14 17:00,249.091,54,19.2,0.6,1018.8,0,10.259,11.98,19.85
2018-10-14 18:00,266.255,65,16.7,1,1018.8,0,7.986,12.33,16.98
2018-10-14 19:00,240.012,70,15.1,0.1,1019.4,0,6.305,11.99,15.79
2018-10-14 20:00,228.539,68,14.4,0.2,1019.7,0,7.984,11.13,14.8
2018-10-14 21:00,228.394,64,14.4,0.3,1019.9,0,10.089,10.48,14.61
2018-10-14 22:00,218.192,69,13.9,0.7,1020.3,0,10.619,10.94,13.91
2018-10-14 23:00,219.018,72,14,0.7,1020.2,0,13.08,11.49,14.12
2018-10-15 0:00,231.802,76,13,0.1,1020.2,0,9.481,11.36,13.42
2018-10-15 1:00,234.9,83,11.6,0.1,1020.5,0,6.213,11.32,11.91
2018-10-15 2:00,216.596,87,10.5,0.8,1020.8,0,4.547,11.03,10.22
2018-10-15 3:00,210.879,85,11.2,1.1,1020.5,0,3.722,11.29,10.83
2018-10-15 4:00,194.559,79,12.4,1.7,1020.2,0,3.516,11.35,11.73
2018-10-15 5:00,211.449,86,11.2,1.4,1020.2,0,3.208,11.42,10.66
2018-10-15 6:00,231.403,90,9.7,0.4,1019.9,0,1.854,10.81,9.58
2018-10-15 7:00,235.643,91,10.7,1.2,1020,0,3.35,11.69,10.31
2018-10-15 8:00,223.528,69,15.1,0.6,1020.3,0,4.896,11.82,15.43
2018-10-15 9:00,222.41,59,17.4,1,1020.3,0,9.406,11.7,17.61
2018-10-15 10:00,224.186,58,18.2,2.3,1020.3,0,12.589,12.09,17.7
2018-10-15 11:00,225.718,49,19.9,2.4,1019.7,0,33.221,11.36,19.3
2018-10-15 12:00,197.868,42,21.2,1.3,1019,0,25.396,10.55,21.25
2018-10-15 13:00,191.094,36,21.6,2.1,1018.2,0,27.903,9.26,20.9
2018-10-15 14:00,219.246,34,22.4,1.2,1017.4,0,21.1,9.19,22.33
2018-10-15 15:00,230.752,38,22,1.4,1017.2,0,14.6,10.02,21.93
2018-10-15 16:00,237.866,36,22.2,1.4,1017.1,0,22.796,9.61,22.07
2018-10-15 17:00,262.941,44,20.2,1.6,1017.1,0,10.12,10.39,19.95
2018-10-15 18:00,280.395,57,17.7,0,1017.1,0,7.278,11.52,18.54
2018-10-15 19:00,245.668,62,16.3,0.4,1017.4,0,6.766,11.47,16.77
2018-10-15 20:00,231.553,62,16.6,0.7,1017.5,0,8.333,11.69,16.94
2018-10-15 21:00,226.318,63,16.3,1,1017.6,0,7.321,11.65,16.42
2018-10-15 22:00,229.439,72,15.2,0.6,1017.6,0,5.922,12.41,15.66
2018-10-15 23:00,244.822,67,16,1.2,1017.5,0,5.502,12.16,16.07
2018-10-16 0:00,262.955,68,15.4,0.9,1017.2,0,5.827,11.87,15.57
2018-10-16 1:00,265.986,64,16.2,1.7,1017.2,0,5.587,11.76,15.88
2018-10-16 2:00,253.435,61,16.4,1.6,1017.1,0,5.735,11.35,16.08
2018-10-16 3:00,230.421,62,15.8,0.9,1016.8,0,6.096,11.11,15.84
2018-10-16 4:00,192.599,70,14.6,0.7,1016.8,0,4.965,11.61,14.79
2018-10-16 5:00,196.31,71,14.5,1,1017,0,4.336,11.7,14.5
2018-10-16 6:00,230.677,70,14.5,1.2,1017.2,0,4.493,11.53,14.34
2018-10-16 7:00,223.049,71,14.5,1.4,1017.3,0,4.058,11.7,14.24
2018-10-16 8:00,223.797,61,16.1,1.7,1017.7,0,3.714,11.14,15.65
2018-10-16 9:00,227.197,56,17.3,2.7,1017.7,0,4.478,11.03,16.26
2018-10-16 10:00,220.741,56,18.5,2.3,1017.3,0,3.941,11.9,17.98
2018-10-16 11:00,217.139,54,19.4,2,1016.8,0,4.634,12.13,19.18
2018-10-16 12:00,204.773,47,20.7,1.9,1016.1,0,6.952,11.45,20.5
2018-10-16 13:00,200.009,46,21,1.9,1015.3,0,6.176,11.41,20.82
2018-10-16 14:00,237.186,47,21.3,2.3,1014.8,0,5.982,11.87,20.97
2018-10-16 15:00,256.906,49,20.5,3.2,1014.5,0,4.299,11.79,19.51
2018-10-16 16:00,243.447,54,19.8,2.4,1014.9,0,4.53,12.44,19.41
2018-10-16 17:00,261.312,60,16.9,1.2,1015.4,0,7.44,11.53,16.91
2018-10-16 18:00,265.375,67,16.3,0.7,1015.6,0,4.864,12.39,16.76
2018-10-16 19:00,232.751,81,15.2,1.2,1016.3,0.3,3.002,13.96,15.58
2018-10-16 20:00,221.203,80,14.6,0.7,1016.4,0,4.266,13.27,15.12
2018-10-16 21:00,206.991,85,13.7,1.1,1016.6,0,2.898,13.3,13.9
2018-10-16 22:00,198.176,86,13.3,0.3,1017,0,2.879,13.11,13.96
2018-10-16 23:00,192.06,91,13.1,0.6,1017,0,2.062,13.69,13.67
2018-10-17 0:00,199.247,88,13.6,1,1016.9,0,1.765,13.68,13.94
2018-10-17 1:00,188.086,85,13.5,2.2,1017.2,0,2.674,13.13,12.94
2018-10-17 2:00,196.212,82,13,1.6,1017.4,0,3.334,12.26,12.62
2018-10-17 3:00,179.353,78,13.2,1.6,1017.5,0,3.673,11.81,12.75
2018-10-17 4:00,174.095,71,12.8,1.3,1017.5,0,12.294,10.48,12.25
2018-10-17 5:00,172.697,64,12.2,1.3,1018.2,0,28.964,9.08,11.32
2018-10-17 6:00,201.194,63,11,0.5,1018.9,0,32.586,8.26,10.4
2018-10-17 7:00,193.426,64,10.7,0.6,1019.2,0,21.829,8.22,10
2018-10-17 8:00,173.668,52,13.8,2.1,1019.7,0,29.157,8.19,12.34
2018-10-17 9:00,177.048,47,15.2,2.4,1019.9,0,35,8.1,13.62
2018-10-17 10:00,195.75,48,15.9,2.7,1019.9,0,27.576,8.65,14.29
2018-10-17 11:00,186.024,44,17.2,2.6,1019.6,0,31.531,8.61,15.74
2018-10-17 12:00,180.012,44,17.6,3.3,1019.2,0,24.235,8.83,15.75
2018-10-17 13:00,146.644,37,17.4,4.3,1018.8,0,35,7.34,14.59
2018-10-17 14:00,173.599,36,17.7,3.5,1018.4,0,35,7.27,15.42
2018-10-17 15:00,163.738,38,17.1,3.6,1018.6,0,35,7.39,14.74
2018-10-17 16:00,188.119,38,16.2,4,1018.7,0,33.605,6.98,13.43
2018-10-17 17:00,207.043,39,15,3.2,1018.8,0,35,6.64,12.6
2018-10-17 18:00,234.036,44,13.8,1.8,1019.4,0,35,6.93,12.28
2018-10-17 19:00,235.355,46,13.1,1.6,1020,0,35,6.92,11.66
2018-10-17 20:00,227.4,49,12.4,1.1,1020.6,0,35,7.04,11.26
2018-10-17 21:00,206.349,46,12.6,1.8,1021,0,35,6.7,10.95
2018-10-17 22:00,197.723,49,11.9,1,1021.5,0,35,6.82,10.75
2018-10-17 23:00,201.953,55,10.7,0.3,1021.5,0,35,7.07,9.97
2018-10-18 0:00,219.883,72,8,0.1,1021.4,0,4.389,7.71,7.34
2018-10-18 1:00,204.926,77,7,0,1021.6,0,1.479,7.7,6.33
2018-10-18 2:00,199.182,81,6.2,0,1022,0,3.163,7.67,5.47
2018-10-18 3:00,202.374,82,6.6,0.8,1022.1,0,7.268,7.98,5.44
2018-10-18 4:00,198.497,69,8.3,0.8,1022.1,0,14.756,7.54,7.17
2018-10-18 5:00,200.115,69,8.6,1.9,1022.4,0,13.949,7.7,6.81
2018-10-18 6:00,233.198,62,8.8,2.2,1022.3,0,3.888,7.01,6.69
2018-10-18 7:00,235.189,62,8.7,1.6,1022.9,0,10.056,6.96,6.96
2018-10-18 8:00,236.667,53,10.7,2.1,1023.5,0,17.757,6.81,8.75
2018-10-18 9:00,222.283,46,13,1.8,1023.8,0,18.718,6.88,11.42
2018-10-18 10:00,209.62,42,15.5,2.2,1023.9,0,20.369,7.38,13.93
2018-10-18 11:00,208.906,36,16.4,2.9,1024.1,0,31.725,6.7,14.3
2018-10-18 12:00,199.418,34,16.8,3.1,1023.9,0,35,6.49,14.56
2018-10-18 13:00,189.076,34,17.2,3.1,1023,0,35,6.66,15.02
2018-10-18 14:00,211.502,33,17.3,3.3,1022.6,0,35,6.5,14.97
2018-10-18 15:00,218.013,35,16.8,3.2,1022.7,0,35,6.68,14.53
2018-10-18 16:00,236.955,38,16.1,2.9,1022.7,0,35,6.94,14.03
2018-10-18 17:00,248.837,41,14.6,2.4,1023.1,0,35,6.8,12.72
2018-10-18 18:00,285.479,46,13.4,1.6,1023.6,0,35,7.06,12.01
2018-10-18 19:00,266.036,49,12.7,1.3,1023.9,0,35,7.18,11.48
2018-10-18 20:00,239.809,52,12.4,1.8,1024.4,0,35,7.47,10.89
2018-10-18 21:00,218.877,53,12,1.2,1024.7,0,35,7.42,10.84
2018-10-18 22:00,203.632,63,10.4,0.6,1025.3,0,21.619,7.93,9.62
2018-10-18 23:00,198.104,73,8.4,0,1025.3,0,7.454,8.04,7.9
2018-10-19 0:00,209.8,76,7.9,0.4,1025.4,0,12.801,8.09,7.11
2018-10-19 1:00,203.719,79,6.8,0.7,1025.8,0,8.349,7.8,5.68
2018-10-19 2:00,199.428,68,8.7,1.1,1025.4,0,17.826,7.64,7.42
2018-10-19 3:00,194.341,69,8.6,1.3,1025.3,0,8.139,7.7,7.2
2018-10-19 4:00,178.943,70,8.2,1.1,1025.3,0,5.035,7.6,6.88
2018-10-19 5:00,186.62,69,8.2,1.3,1025.5,0,10.756,7.49,6.73
2018-10-19 6:00,239.602,70,7.8,1.3,1025.6,0,9.684,7.4,6.28
2018-10-19 7:00,236.587,70,8.2,0.9,1026.1,0,9.397,7.6,7.01
2018-10-19 8:00,201.55,58,10.9,2,1026.9,0,9.677,7.55,9.17
2018-10-19 9:00,189.746,52,13.3,1.8,1027.2,0,10.108,7.93,11.95
2018-10-19 10:00,178.69,52,15.5,1.8,1027.2,0,17.25,9.14,14.54
2018-10-19 11:00,182.592,43,16.8,1.8,1026.6,0,30.48,8.21,15.75
2018-10-19 12:00,165.214,38,17.3,2.3,1025.9,0,31.055,7.49,15.81
2018-10-19 13:00,154.739,37,18.5,1.6,1025,0,22.469,7.86,17.63
2018-10-19 14:00,181.145,35,18.3,2.2,1024.3,0,24.595,7.34,16.92
2018-10-19 15:00,197.209,37,18.2,2.4,1024,0,35,7.71,16.76
2018-10-19 16:00,216.653,42,17.5,2.4,1023.9,0,33.381,8.38,16.14
2018-10-19 17:00,237.156,49,16.1,2.1,1024.3,0,30.09,8.95,14.95
2018-10-19 18:00,256.849,58,14.6,1.4,1024.7,0,19.602,9.62,13.94
2018-10-19 19:00,235.842,60,14.1,1.9,1025.2,0,17.791,9.63,13.08
2018-10-19 20:00,224.561,68,12.6,0.6,1025.4,0,10.559,9.9,12.37
2018-10-19 21:00,217.977,80,10.3,0,1025.6,0,7.291,10.01,10.32
2018-10-19 22:00,198.558,84,9.1,0.2,1025.7,0,5.566,9.69,8.85
2018-10-19 23:00,204.762,87,8.4,0,1025.8,0,5.597,9.58,8.2
2018-10-20 0:00,220.996,88,7.9,0.5,1026,0,4.96,9.36,7.3
2018-10-20 1:00,212.549,89,7.8,0.3,1025.9,0,4.553,9.41,7.33
2018-10-20 2:00,208.531,91,7.2,0,1025.6,0,4.108,9.23,6.85
2018-10-20 3:00,210.182,91,6.9,0,1025.1,0,3.899,9.04,6.49
2018-10-20 4:00,191.718,92,6.4,0.1,1024.9,0,3.667,8.83,5.85
2018-10-20 5:00,207.718,92,6.3,0,1024.9,0,3.068,8.77,5.8
2018-10-20 6:00,238.118,93,6.3,0.2,1025.3,0,3.181,8.87,5.68
2018-10-20 7:00,234.035,93,6.8,0.4,1025.4,0,2.614,9.18,6.15
2018-10-20 8:00,215.839,93,9.6,0.1,1025.9,0,3.132,11.1,9.73
2018-10-20 9:00,205.5,76,12.7,0.8,1026.1,0,4.29,11.14,12.6
2018-10-20 10:00,199.45,61,14.8,1.5,1025.7,0,6.651,10.25,14.21
2018-10-20 11:00,202.911,48,17,1.6,1025.1,0,8.803,9.28,16.31
2018-10-20 12:00,190.245,38,18.9,2,1024.2,0,10.328,8.28,17.88
2018-10-20 13:00,202.81,37,18.9,1.2,1023.3,0,17.237,8.06,18.35
2018-10-20 14:00,248.184,29,19.9,1.8,1022.5,0,17.177,6.72,18.77
2018-10-20 15:00,245.586,34,19.9,1.8,1022.3,0,20.433,7.88,19
2018-10-20 16:00,234.681,47,19.2,1.8,1022.1,0,17.722,10.43,18.76
2018-10-20 17:00,245.409,50,18.3,1.5,1021.9,0,28.744,10.49,18
2018-10-20 18:00,279.367,63,16.2,0,1022.2,0,14.205,11.58,16.95
2018-10-20 19:00,246.452,68,15.5,1.1,1022.3,0,8.805,11.95,15.56
2018-10-20 20:00,248.946,73,14.8,1,1022.6,0,6.617,12.26,14.94
2018-10-20 21:00,237.119,79,13.8,0,1023,0,5.398,12.44,14.55
2018-10-20 22:00,228.67,82,13.1,0.6,1023.2,0,6.337,12.34,13.39
2018-10-20 23:00,215.26,83,12.3,0.5,1022.9,0,4.978,11.85,12.51
2018-10-21 0:00,229.419,86,11.9,0.8,1022.5,0,7.719,11.96,11.91
2018-10-21 1:00,220.303,86,10.9,0,1022.3,0,5.052,11.2,11.2
2018-10-21 2:00,218.861,86,10.9,0.5,1022.2,0,5.314,11.2,10.88
2018-10-21 3:00,213.36,89,10.4,0.1,1021.8,0,4.434,11.21,10.6
2018-10-21 4:00,196.185,89,10.3,0.3,1021.8,0,5.048,11.13,10.35
2018-10-21 5:00,203.542,90,9.4,0.6,1021.9,0,4.138,10.6,9.09
2018-10-21 6:00,222.276,91,8.9,0.3,1021.7,0,3.435,10.36,8.7
2018-10-21 7:00,219.798,93,10,1.5,1022,0,5.031,11.4,9.31
2018-10-21 8:00,211.398,74,14.5,1,1022.4,0,7.031,12.19,14.6
2018-10-21 9:00,194.686,62,17.3,1.6,1022.3,0,16.582,12.22,17.21
2018-10-21 10:00,198.837,54,18.7,2.4,1021.7,0,35,11.62,18.07
2018-10-21 11:00,214.743,54,19.1,1.8,1021.4,0,25.908,11.91,18.95
2018-10-21 12:00,174.608,48,19.4,2.5,1020.5,0,35,10.79,18.59
2018-10-21 13:00,164.282,43,20.1,2.5,1019.5,0,35,10.09,19.2
2018-10-21 14:00,198.596,37,20.7,2,1018.9,0,34.708,9.01,19.95
2018-10-21 15:00,221.758,38,20.6,2.2,1018.6,0,35,9.2,19.75
2018-10-21 16:00,228.454,41,19.7,2,1018.4,0,25.395,9.39,18.96
2018-10-21 17:00,239.588,48,18.6,0.9,1018,0,22.02,10.26,18.67
2018-10-21 18:00,252.812,56,17.5,1,1018.4,0,13.428,11.17,17.61
2018-10-21 19:00,224.736,61,16.7,1.3,1018.6,0,10.352,11.57,16.64
2018-10-21 20:00,222.693,60,16.7,1.8,1018.7,0,12.233,11.38,16.28
2018-10-21 21:00,233.113,60,16,1,1018.8,0,19.284,10.89,15.95
2018-10-21 22:00,212.602,61,15.8,0.9,1018.8,0,17.615,10.93,15.81
2018-10-21 23:00,218.309,63,15.5,1.5,1018.4,0,15.228,11.07,15.12
2018-10-22 0:00,231.331,66,15,0.9,1018.1,0,14.058,11.23,15.01
2018-10-22 1:00,225.471,68,14.7,1,1017.8,0,11.725,11.35,14.65
2018-10-22 2:00,226.352,69,14.7,1,1017.5,0,12.289,11.52,14.68
2018-10-22 3:00,224.733,66,15.1,1,1017.3,0,16.018,11.3,15.07
2018-10-22 4:00,228.895,65,15.3,1.5,1016.9,0,13.416,11.28,14.95
2018-10-22 5:00,229.252,71,14.3,0.9,1016.9,0,10.124,11.55,14.33
2018-10-22 6:00,248.259,72,14.2,1.2,1016.7,0,9.913,11.64,14.04
2018-10-22 7:00,234.03,74,13.8,1.2,1016.8,0,8.021,11.65,13.62
2018-10-22 8:00,222.645,74,15,0.6,1017.2,0,6.349,12.59,15.48
2018-10-22 9:00,209.336,58,17.4,1.6,1017.1,0,14.509,11.5,17.18
2018-10-22 10:00,217.416,51,19,1.4,1017.2,0,9.877,11.18,18.96
2018-10-22 11:00,225.24,51,19.7,1.6,1017.1,0,8.54,11.68,19.67
2018-10-22 12:00,220.71,46,20.6,1.5,1016.6,0,10.834,11.13,20.59
2018-10-22 13:00,199.003,43,20.8,1.2,1015.4,0,12.622,10.54,20.88
2018-10-22 14:00,212.076,43,21.3,1.6,1014.4,0,13.044,10.86,21.22
2018-10-22 15:00,218.659,42,21.4,1.4,1013.7,0,14.742,10.68,21.42
2018-10-22 16:00,236.637,43,21,1.6,1013.9,0,15.756,10.67,20.86
2018-10-22 17:00,251.241,49,19.4,1.5,1013.7,0,14.26,11.01,19.29
2018-10-22 18:00,289.737,56,17.6,0.9,1013.8,0,11.611,11.24,17.8
2018-10-22 19:00,259.527,58,17.1,0.9,1014,0,12.034,11.28,17.27
2018-10-22 20:00,243.531,56,17.4,1.1,1014.4,0,10.913,11.1,17.42
2018-10-22 21:00,239.993,56,17.5,2.5,1014.7,0,11.603,11.17,16.63
2018-10-22 22:00,236.695,63,15.8,1.5,1014.4,0,8.948,11.28,15.49
2018-10-22 23:00,226.373,62,16.2,1.3,1014.9,0,7.623,11.39,16.07
2018-10-23 0:00,238.493,58,15.3,3.1,1016.3,0,7.701,10.06,13.67
2018-10-23 1:00,214.066,59,14.7,1.3,1016.2,0,8.022,9.85,14.15
2018-10-23 2:00,234.492,62,14.6,2.8,1016.7,0,6.849,10.28,13.16
2018-10-23 3:00,229.18,62,13.7,2.6,1017,0,4.243,9.7,12.21
2018-10-23 4:00,210.018,62,12.9,2.7,1017.6,0,3.489,9.21,11.19
2018-10-23 5:00,220.801,61,12.2,2,1017.8,0,3.486,8.65,10.78
2018-10-23 6:00,254.084,59,11.8,2.7,1018.2,0,4.878,8.15,9.8
2018-10-23 7:00,248.59,54,11.7,2.2,1018.7,0,6.28,7.41,9.87
2018-10-23 8:00,249.916,47,13.2,2.2,1019.2,0,8.196,7.12,11.42
2018-10-23 9:00,240.724,41,15.3,2.4,1019.8,0,16.89,7.11,13.53
2018-10-23 10:00,239.044,33,17,2.7,1019.7,0,30.866,6.38,15.01
2018-10-23 11:00,225.585,28,17.6,3.9,1019.5,0,32.536,5.62,14.72
2018-10-23 12:00,201.83,25,18.5,2.8,1018.6,0,35,5.31,16.34
2018-10-23 13:00,206.112,25,18.8,2.3,1017.7,0,35,5.41,17
2018-10-23 14:00,206.76,24,19.5,1.9,1016.9,0,35,5.43,18.02
2018-10-23 15:00,214.867,24,19.8,1.4,1016.8,0,35,5.53,18.68
2018-10-23 16:00,228.887,21,19.8,1.2,1016.5,0,35,4.84,18.67
2018-10-23 17:00,249.459,27,17.9,0.5,1016.1,0,27.979,5.52,17.23
2018-10-23 18:00,275.693,45,13.6,0.2,1016.4,0,14.721,7,13.12
2018-10-23 19:00,262.984,50,12.5,0.6,1016.8,0,12.319,7.23,11.73
2018-10-23 20:00,264.647,53,11.2,0.4,1017.2,0,16.242,7.04,10.43
2018-10-23 21:00,241.975,53,10.9,0.7,1017.2,0,17.029,6.9,9.89
2018-10-23 22:00,226.526,52,11.4,0.9,1017.3,0,15.388,7,10.31
2018-10-23 23:00,226.64,58,10.4,0.8,1017.3,0,8.928,7.3,9.37
2018-10-24 0:00,249.986,51,11.3,1.7,1017.3,0,10.533,6.82,9.65
2018-10-24 1:00,239.828,58,10.1,1.5,1017.1,0,9.634,7.16,8.56
2018-10-24 2:00,235.216,70,8,0.3,1016.9,0,7.674,7.5,7.16
2018-10-24 3:00,226.886,73,7,0,1016.5,0,6.696,7.3,6.25
2018-10-24 4:00,226.14,75,6.5,0.2,1016.4,0,7.357,7.25,5.58
2018-10-24 5:00,232.197,73,6.7,0.3,1016.6,0,8.978,7.16,5.71
2018-10-24 6:00,252.149,72,6.7,0.9,1016.6,0,7.668,7.06,5.3
2018-10-24 7:00,249.277,70,7.9,1.2,1016.7,0,6.681,7.45,6.46
2018-10-24 8:00,260.057,53,12.8,1.5,1017.5,0,6.768,7.82,11.59
2018-10-24 9:00,258.201,46,16,2.6,1017.4,0,6.364,8.35,14.4
2018-10-24 10:00,252.494,40,18.7,2.1,1017,0,6.783,8.61,17.67
2018-10-24 11:00,246.019,36,20.6,2.7,1016.6,0,6.655,8.71,19.33
2018-10-24 12:00,215.413,28,22.5,2.1,1015.9,0,8.13,7.61,21.53
2018-10-24 13:00,211.771,26,22.8,2.9,1014.8,0,9.963,7.2,21.25
2018-10-24 14:00,229.973,26,23.4,2.2,1014.3,0,10.74,7.46,22.4
2018-10-24 15:00,224.265,28,23.3,2.6,1014.2,0,10.067,7.99,22.14
2018-10-24 16:00,232.58,32,22.8,1.9,1014.1,0,9.009,8.86,22.23
2018-10-24 17:00,272.611,36,21,1.2,1014.2,0,9.823,8.93,20.78
2018-10-24 18:00,300.171,48,18.5,0.5,1014.8,0,7.424,10.2,18.81
2018-10-24 19:00,281.946,48,17.6,0.6,1015.2,0,8.071,9.64,17.67
2018-10-24 20:00,278.021,54,15.8,0.4,1015.4,0,6.56,9.67,15.88
2018-10-24 21:00,264.209,60,15.4,0.9,1015.9,0,4.397,10.48,15.29
2018-10-24 22:00,246.682,58,16.1,1.2,1016.2,0,4.673,10.59,15.87
2018-10-24 23:00,242.555,63,15.2,0.9,1016.3,0,4.058,10.86,15.15
2018-10-25 0:00,239.341,65,15.3,1.5,1016.5,0,3.506,11.28,14.95
2018-10-25 1:00,234.513,70,14.8,1.1,1016.2,0,3.052,11.76,14.77
2018-10-25 2:00,238.834,70,14.7,1.3,1016,0,2.788,11.68,14.52
2018-10-25 3:00,235.957,76,13.6,0.9,1015.8,0,2.59,11.81,13.63
2018-10-25 4:00,228.047,75,14,1.3,1015.8,0,2.407,11.97,13.83
2018-10-25 5:00,224.444,80,13.5,0.9,1015.9,0,2.021,12.36,13.63
2018-10-25 6:00,272.032,79,14.3,1.2,1016,0,2.11,12.85,14.39
2018-10-25 7:00,270.101,81,13.8,1.5,1016.1,0,1.949,12.76,13.64
2018-10-25 8:00,245.756,80,14.7,1.1,1016.6,0,1.783,13.35,14.98
2018-10-25 9:00,227.763,68,17.5,2.7,1016.1,0,4.26,13.57,16.98
2018-10-25 10:00,259.147,62,18.5,3.1,1015.7,0,5.245,13.17,17.71
2018-10-25 11:00,252.738,59,19.3,3,1015,0,6.508,13.18,18.64
2018-10-25 12:00,228.317,62,18.9,3.4,1014.6,0,4.612,13.51,18.01
2018-10-25 13:00,217.881,62,19.2,3,1013.6,0,5.388,13.76,18.65
2018-10-25 14:00,267.794,62,19.1,2.9,1012.9,0,6.167,13.67,18.59
2018-10-25 15:00,250.112,60,19.6,3.6,1012.4,0,5.717,13.65,18.66
2018-10-25 16:00,261.996,59,19.2,3,1012.1,0,7.034,13.09,18.51
2018-10-25 17:00,289.627,64,18.3,3.1,1012.3,0,7.624,13.43,17.55
2018-10-25 18:00,304.022,69,17.4,2.2,1011.9,0,6.468,13.68,17.22
2018-10-25 19:00,260.339,72,17.1,2.5,1012,0,6.091,14.01,16.77
2018-10-25 20:00,247.269,75,16.7,2.9,1011.8,0,5.202,14.23,16.13
2018-10-25 21:00,234.419,74,16.7,2.2,1011.5,0,4.991,14.04,16.55
2018-10-25 22:00,217.723,79,16.2,2,1011.7,0.3,4.184,14.52,16.24
2018-10-25 23:00,222.623,83,15.9,3.4,1012.7,1.7,1.493,14.96,15.1
2018-10-26 0:00,209.761,92,14.6,0.7,1012.1,1.8,1.847,15.26,15.52
2018-10-26 1:00,209.484,92,14.7,1.4,1012,0,1.525,15.36,15.19
2018-10-26 2:00,213.132,92,14.6,3,1012.3,0.1,0.571,15.26,14.02
2018-10-26 3:00,210.146,92,13.9,2.6,1012.6,0,0.926,14.58,13.4
2018-10-26 4:00,228.063,90,12.9,2.8,1012.8,0,1.066,13.37,11.96
2018-10-26 5:00,208.186,84,12.2,3.4,1013.6,0,1.242,11.92,10.53
2018-10-26 6:00,249.405,71,11.3,1.9,1014.3,0,3.09,9.49,10.05
2018-10-26 7:00,248.782,68,10.8,2.3,1015,0,5.491,8.79,9.12
2018-10-26 8:00,236.01,57,11.2,2.3,1015.5,0,10.912,7.57,9.3
2018-10-26 9:00,235.465,45,11.9,3.6,1015.8,0,15.989,6.26,8.94
2018-10-26 10:00,230.8,38,12.9,3.6,1016,0,17.757,5.64,9.89
2018-10-26 11:00,240.384,28,14,4.1,1016,0,30.802,4.47,10.51
2018-10-26 12:00,226.523,27,14.3,4.2,1015.4,0,23.292,4.39,10.75
2018-10-26 13:00,230.164,26,14.5,5.9,1014.7,0,32.156,4.28,9.84
2018-10-26 14:00,246.816,23,14.4,7.4,1014.6,0,20.131,3.77,8.65
2018-10-26 15:00,257.666,24,14.2,5.2,1015.4,0,23.072,3.88,9.89
2018-10-26 16:00,258.625,21,14,6,1015.9,0,35,3.35,9.05
2018-10-26 17:00,262.714,24,12.9,4.1,1016.2,0,35,3.56,9.15
2018-10-26 18:00,284.219,25,11.9,2.6,1016.7,0,26.963,3.48,9.04
2018-10-26 19:00,239.779,27,11.1,2.6,1017.5,0,21.284,3.56,8.2
2018-10-26 20:00,258.617,29,10.2,2.4,1018,0,23.331,3.6,7.37
2018-10-26 21:00,233.873,31,9.4,2.4,1018.5,0,21.46,3.65,6.53
2018-10-26 22:00,195.361,35,8.4,1.7,1018.8,0,16.95,3.85,5.95
2018-10-26 23:00,197.251,37,7.8,1.7,1018.9,0,33.058,3.91,5.32
2018-10-27 0:00,222.887,37,7.7,2.6,1019.3,0,28.852,3.88,4.63
2018-10-27 1:00,207.826,37,7.5,2,1019.4,0,27.255,3.83,4.79
2018-10-27 2:00,195.928,35,7.6,2.3,1019.6,0,26.935,3.65,4.67
2018-10-27 3:00,195.236,35,7.3,2.4,1019.6,0,27.11,3.57,4.27
2018-10-27 4:00,209.88,36,7.2,2.3,1019.6,0,30.485,3.65,4.24
2018-10-27 5:00,208.774,34,7.3,2.3,1019.8,0,28.298,3.47,4.31
2018-10-27 6:00,227.193,33,7.5,2.9,1020.1,0,31.437,3.42,4.12
2018-10-27 7:00,222.195,31,8.1,3.1,1020.6,0,35,3.34,4.62
2018-10-27 8:00,208.738,27,10.2,3,1020.9,0,21.99,3.35,6.93
